id,name,fullname,name-revised,fullname-revised
WOS:000292924500008,"Clark, WT|Radivojac, P","Clark, Wyatt T.|Radivojac, Predrag","Clark, WT|Radivojac, P","Clark, Wyatt T.|Radivojac, Predrag"
WOS:000294839200020,"Borner, K|Glanzel, W|Scharnhorst, A|van den Besselaar, P","Boerner, Katy|Glanzel, Wolfgang|Scharnhorst, Andrea|van den Besselaar, Peter","Borner, K|Glanzel, W|Scharnhorst, A|van den Besselaar, P","Borner, Katy|Glanzel, Wolfgang|Scharnhorst, Andrea|van den Besselaar, Peter"
WOS:000294839200025,"Guo, HN|Weingart, S|Borner, K","Guo, Hanning|Weingart, Scott|Boerner, Katy","Guo, HN|Weingart, S|Borner, K","Guo, Hanning|Weingart, Scott|Borner, Katy"
WOS:000295170100007,"Wang, LZ|von Laszewski, G|Huang, F|Dayal, J|Frulani, T|Fox, G","Wang, Lizhe|von Laszewski, Gregor|Huang, Fang|Dayal, Jai|Frulani, Tom|Fox, Geoffrey","Wang, LZ|von Laszewski, G|Huang, F|Dayal, J|Frulani, T|Fox, GC","Wang, Lizhe|von Laszewski, Gregor|Huang, Fang|Dayal, Jai|Frulani, Tom|Fox, Geoffrey C."
WOS:000295323700002,"Xin, FX|Radivojac, P","Xin, Fuxiao|Radivojac, Predrag","Xin, FX|Radivojac, P","Xin, Fuxiao|Radivojac, Predrag"
WOS:000295539400016,"Zhao, YQ|Clark, WT|Mort, M|Cooper, DN|Radivojac, P|Mooney, SD","Zhao, Yiqiang|Clark, Wyatt T.|Mort, Matthew|Cooper, David N.|Radivojac, Predrag|Mooney, Sean D.","Zhao, YQ|Clark, WT|Mort, M|Cooper, DN|Radivojac, P|Mooney, SD","Zhao, Yiqiang|Clark, Wyatt T.|Mort, Matthew|Cooper, David N.|Radivojac, Predrag|Mooney, Sean D."
WOS:000295602700037,"Lai, XY|Wang, LS|Tang, HX|Witzmann, FA","Lai, Xianyin|Wang, Lianshui|Tang, Haixu|Witzmann, Frank A.","Lai, XY|Wang, LS|Tang, HX|Witzmann, FA","Lai, Xianyin|Wang, Lianshui|Tang, Haixu X.|Witzmann, Frank A."
WOS:000295615803036,"Crandall, D|Owens, A|Snavely, N|Huttenlocher, D","Crandall, David|Owens, Andrew|Snavely, Noah|Huttenlocher, Dan","Crandall, DJ|Owens, A|Snavely, N|Huttenlocher, D","Crandall, David J.|Owens, Andrew|Snavely, Noah|Huttenlocher, Dan"
WOS:000295976000044,"Schrider, DR|Gout, JF|Hahn, MW","Schrider, Daniel R.|Gout, Jean-Francois|Hahn, Matthew W.","Schrider, DR|Gout, JF|Hahn, MW","Schrider, Daniel R.|Gout, Jean-Francois|Hahn, Matthew W."
WOS:000297009200001,"Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W.","Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W."
WOS:000297009200002,"Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W.","Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W."
WOS:000297009200003,"Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W.","Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W."
WOS:000297009200004,"Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W.","Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W."
WOS:000297009200005,"Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W.","Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W."
WOS:000297009200006,"Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W.","Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W."
WOS:000297009200007,"Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W.","Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W."
WOS:000297009200008,"Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W.","Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W."
WOS:000297009200009,"Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W.","Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W."
WOS:000297009200010,"Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W.","Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W."
WOS:000297009200011,"Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W.","Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W."
WOS:000297009200012,"Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W.","Cristianini, N|Hahn, MW","Cristianini, Nello|Hahn, Matthew W."
WOS:000297784800001,"Lee, S|Kwon, MS|Lee, HJ|Paik, YK|Tang, HX|Lee, JK|Park, T","Lee, Seungmook|Kwon, Min-Seok|Lee, Hyoung-Joo|Paik, Young-Ki|Tang, Haixu|Lee, Jae K.|Park, Taesung","Lee, S|Kwon, MS|Lee, HJ|Paik, YK|Tang, HX|Lee, JK|Park, T","Lee, Seungmook|Kwon, Min-Seok|Lee, Hyoung-Joo|Paik, Young-Ki|Tang, Haixu X.|Lee, Jae K.|Park, Taesung"
WOS:000297856600045,"Caine, KE|Zimmerman, CY|Schall-Zimmerman, Z|Hazlewood, WR|Camp, LJ|Connelly, KH|Huber, LL|Shankar, K","Caine, Kelly E.|Zimmerman, Celine Y.|Schall-Zimmerman, Zachary|Hazlewood, William R.|Camp, L. Jean|Connelly, Katherine H.|Huber, Lesa L.|Shankar, Kalpana","Caine, KE|Zimmerman, CY|Schall-Zimmerman, Z|Hazlewood, WR|Camp, LJ|Connelly, KH|Huber, LL|Shankar, K","Caine, Kelly E.|Zimmerman, Celine Y.|Schall-Zimmerman, Zachary|Hazlewood, William R.|Camp, L. Jean|Connelly, Kay H.|Huber, Lesa L.|Shankar, Kalpana"
WOS:000297918600010,"Schrider, DR|Stevens, K|Cardeno, CM|Langley, CH|Hahn, MW","Schrider, Daniel R.|Stevens, Kristian|Cardeno, Charis M.|Langley, Charles H.|Hahn, Matthew W.","Schrider, DR|Stevens, K|Cardeno, CM|Langley, CH|Hahn, MW","Schrider, Daniel R.|Stevens, Kristian|Cardeno, Charis M.|Langley, Charles H.|Hahn, Matthew W."
WOS:000298383800021,"Zhao, YA|Tang, HX|Ye, YZ","Zhao, Yongan|Tang, Haixu|Ye, Yuzhen","Zhao, YA|Tang, HX|Ye, YZ","Zhao, Yongan|Tang, Haixu X.|Ye, Yuzhen"
WOS:000298564900037,"Guo, ZH|Pierce, M|Fox, G|Zhou, M","Guo, Zhenhua|Pierce, Marlon|Fox, Geoffrey|Zhou, Mo","Guo, ZH|Pierce, M|Fox, GC|Zhou, M","Guo, Zhenhua|Pierce, Marlon|Fox, Geoffrey C.|Zhou, Mo"
WOS:000298659600005,"Hahn, MW|White, BJ|Muir, CD|Besansky, NJ","Hahn, Matthew W.|White, Bradley J.|Muir, Christopher D.|Besansky, Nora J.","Hahn, MW|White, BJ|Muir, CD|Besansky, NJ","Hahn, Matthew W.|White, Bradley J.|Muir, Christopher D.|Besansky, Nora J."
WOS:000298776500002,"Liu, XH|Li, YFG|Bohrer, BC|Arnold, RJ|Radivojac, P|Tang, HX|Reilly, JP","Liu, Xiaohui|Li, Yong Fuga|Bohrer, Brian C.|Arnold, Randy J.|Radivojac, Predrag|Tang, Haixu|Reilly, James P.","Liu, XH|Li, YFG|Bohrer, BC|Arnold, RJ|Radivojac, P|Tang, HX|Reilly, JP","Liu, Xiaohui|Li, Yong Fuga|Bohrer, Brian C.|Arnold, Randy J.|Radivojac, Predrag|Tang, Haixu X.|Reilly, James P."
WOS:000300621200038,"Han, MV|Hahn, MW","Han, Mira V.|Hahn, Matthew W.","Han, MV|Hahn, MW","Han, Mira V.|Hahn, Matthew W."
WOS:000300690900001,"Fox, G","Fox, Geoffrey","Fox, GC","Fox, Geoffrey C."
WOS:000300916200005,"Sheng, QH|Dai, J|Wu, YB|Tang, HX|Zeng, R","Sheng, Quanhu|Dai, Jie|Wu, Yibo|Tang, Haixu|Zeng, Rong","Sheng, QH|Dai, J|Wu, YB|Tang, HX|Zeng, R","Sheng, Quanhu|Dai, Jie|Wu, Yibo|Tang, Haixu X.|Zeng, Rong"
WOS:000300962600002,"Casola, C|Zekonyte, U|Phillips, AD|Cooper, DN|Hahn, MW","Casola, Claudio|Zekonyte, Ugne|Phillips, Andrew D.|Cooper, David N.|Hahn, Matthew W.","Casola, C|Zekonyte, U|Phillips, AD|Cooper, DN|Hahn, MW","Casola, Claudio|Zekonyte, Ugne|Phillips, Andrew D.|Cooper, David N.|Hahn, Matthew W."
WOS:000301056700003,"Li, YF|Arnold, RJ|Radivojac, P|Tang, HX","Li, Yong Fuga|Arnold, Randy J.|Radivojac, Predrag|Tang, Haixu","Li, YF|Arnold, RJ|Radivojac, P|Tang, HX","Li, Yong Fuga|Arnold, Randy J.|Radivojac, Predrag|Tang, Haixu X."
WOS:000301535100036,"Toups, MA|Pease, JB|Hahn, MW","Toups, Melissa A.|Pease, James B.|Hahn, Matthew W.","Toups, MA|Pease, JB|Hahn, MW","Toups, Melissa A.|Pease, James B.|Hahn, Matthew W."
WOS:000301946300026,"Lee, CW|Chakravorty, DK|Chang, FMJ|Reyes-Caballero, H|Ye, YZ|Merz, KM|Giedroc, DP","Lee, Chul Won|Chakravorty, Dhruva K.|Chang, Feng-Ming James|Reyes-Caballero, Hermes|Ye, Yuzhen|Merz, Kenneth M., Jr.|Giedroc, David P.","Lee, CW|Chakravorty, DK|Chang, FMJ|Reyes-Caballero, H|Ye, YZ|Merz, KM|Giedroc, DP","Lee, Chul Won|Chakravorty, Dhruva K.|Chang, Feng-Ming James|Reyes-Caballero, Hermes|Ye, Yuzhen|Merz, Kenneth M., Jr.|Giedroc, David P."
WOS:000302478200024,"Zoss, AM|Borner, K","Zoss, Angela M.|Boerner, Katy","Zoss, AM|Borner, K","Zoss, Angela M.|Borner, Katy"
WOS:000302637000006,"Laghari, KUR|Crespi, N|Connelly, K","Laghari, Khalil Ur Rehman|Crespi, Noel|Connelly, Kay","Laghari, KUR|Crespi, N|Connelly, KH","Laghari, Khalil Ur Rehman|Crespi, Noel|Connelly, Kay H."
WOS:000302775700019,"Cheng, CD|White, BJ|Kamdem, C|Mockaitis, K|Costantini, C|Hahn, MW|Besansky, NJ","Cheng, Changde|White, Bradley J.|Kamdem, Colince|Mockaitis, Keithanne|Costantini, Carlo|Hahn, Matthew W.|Besansky, Nora J.","Cheng, CD|White, BJ|Kamdem, C|Mockaitis, K|Costantini, C|Hahn, MW|Besansky, NJ","Cheng, Changde|White, Bradley J.|Kamdem, Colince|Mockaitis, Keithanne|Costantini, Carlo|Hahn, Matthew W.|Besansky, Nora J."
WOS:000302838500021,"Mitra, I|Zhuang, ZX|Zhang, YN|Yu, CY|Hammoud, ZT|Tang, HX|Mechref, Y|Jacobson, SC","Mitra, Indranil|Zhuang, Zexi|Zhang, Yuening|Yu, Chuan-Yih|Hammoud, Zane T.|Tang, Haixu|Mechref, Yehia|Jacobson, Stephen C.","Mitra, I|Zhuang, ZX|Zhang, YN|Yu, CY|Hammoud, ZT|Tang, HX|Mechref, Y|Jacobson, SC","Mitra, Indranil|Zhuang, Zexi|Zhang, Yuening|Yu, Chuan-Yih|Hammoud, Zane T.|Tang, Haixu X.|Mechref, Yehia|Jacobson, Stephen C."
WOS:000302881100001,"Leake, D","Leake, David","Leake, DB","Leake, David B."
WOS:000303131100005,"Lee, H|Tang, HX","Lee, Heewook|Tang, Haixu","Lee, H|Tang, HX","Lee, Heewook|Tang, Haixu X."
WOS:000303164900007,"Mayampurath, AM|Yu, CY|Mechref, Y|Tang, HX","Mayampurath, Anoop M.|Yu, Chuan-Yih|Mechref, Yehia|Tang, Haixu","Mayampurath, AM|Yu, CY|Mechref, Y|Tang, HX","Mayampurath, Anoop M.|Yu, Chuan-Yih|Mechref, Yehia|Tang, Haixu X."
WOS:000303602000084,"Huber, LL|Borrero, L|Walker, B|Shankar, K|Caine, K|Connelly, K|Camp, J","Huber, L. Lorenzen|Borrero, L.|Walker, B.|Shankar, K.|Caine, K.|Connelly, K.|Camp, J.","Huber, LL|Borrero, L|Walker, B|Shankar, K|Caine, K|Connelly, KH|Camp, J","Huber, L. Lorenzen|Borrero, L.|Walker, B.|Shankar, K.|Caine, K.|Connelly, Kay H.|Camp, J."
WOS:000303936000010,"Hughes, A|Ruan, Y|Ekanayake, S|Bae, SH|Dong, QF|Rho, M|Qiu, JD|Fox, G","Hughes, Adam|Ruan, Yang|Ekanayake, Saliya|Bae, Seung-Hee|Dong, Qunfeng|Rho, Mina|Qiu, Judy|Fox, Geoffrey","Hughes, A|Ruan, Y|Ekanayake, S|Bae, SH|Dong, QF|Rho, M|Qiu, JD|Fox, GC","Hughes, Adam|Ruan, Yang|Ekanayake, Saliya|Bae, Seung-Hee|Dong, Qunfeng|Rho, Mina|Qiu, Judy|Fox, Geoffrey C."
WOS:000304017900001,"Scharnhorst, A|Borner, K|van den Besselaar, P","Scharnhorst, Andrea|Borner, Katy|van den Besselaar, Peter","Scharnhorst, A|Borner, K|van den Besselaar, P","Scharnhorst, Andrea|Borner, Katy|van den Besselaar, Peter"
WOS:000304017900003,"Borner, K|Boyack, KW|Milojevic, S|Morris, S","Boerner, Katy|Boyack, Kevin W.|Milojevic, Stasa|Morris, Steven","Borner, K|Boyack, KW|Milojevic, S|Morris, S","Borner, Katy|Boyack, Kevin W.|Milojevic, Stasa|Morris, Steven"
WOS:000304017900010,"van den Besselaar, P|Borner, K|Scharnhorst, A","van den Besselaar, Peter|Boerner, Katy|Scharnhorst, Andrea","van den Besselaar, P|Borner, K|Scharnhorst, A","van den Besselaar, Peter|Borner, Katy|Scharnhorst, Andrea"
WOS:000304200600014,"Pease, JB|Hahn, MW","Pease, James B.|Hahn, Matthew W.","Pease, JB|Hahn, MW","Pease, James B.|Hahn, Matthew W."
WOS:000304442000023,"Crandall, D|Snavely, N","Crandall, David|Snavely, Noah","Crandall, DJ|Snavely, N","Crandall, David J.|Snavely, Noah"
