id,name,name-revised,fullname,fullname-revised
WOS:000257564800019,"Bairoch, A","Bairoch, A","Bairoch, Amos","Bairoch, Amos"
WOS:000259178400065,"Herr, BW","Herr, BW","Herr, Bruce W., II","Herr, Bruce W., II"
WOS:000259178400065,"Duhon, RJ","Duhon, RJ","Duhon, Russell J.","Duhon, Russell J."
WOS:000259178400065,"Borner, K","Borner, K","Boerner, Katy","Borner, Katy"
WOS:000259178400065,"Hardy, EF","Hardy, EF","Hardy, Elisha F.","Hardy, Elisha F."
WOS:000259178400065,"Penumarthy, S","Penumarthy, S","Penumarthy, Shashikant","Penumarthy, Shashikant"
WOS:000250434800002,"Skupin, A","Skupin, A","Skupin, Andre","Skupin, Andre"
WOS:000250434800002,"Borner, K","Borner, K","Borner, Katy","Borner, Katy"
WOS:000250434800005,"Borner, K","Borner, K","Borner, Katy","Borner, Katy"
WOS:000253831700005,"Borner, K","Borner, K","Borner, Katy","Borner, Katy"
WOS:000253831700005,"Hardy, E","Hardy, E","Hardy, Elisha","Hardy, Elisha"
WOS:000253831700005,"Herr, B","Herr, B","Herr, Bruce","Herr, Bruce"
WOS:000253831700005,"Holloway, T","Holloway, T","Holloway, Todd","Holloway, Todd"
WOS:000253831700005,"Paley, WB","Paley, WB","Paley, W. Bradford","Paley, W. Bradford"
WOS:000248485200018,"Neirynck, T","Neirynck, T","Neirynck, Thomas","Neirynck, Thomas"
WOS:000248485200018,"Borner, K","Borner, K","Boerner, Katy","Borner, Katy"
WOS:000242813600013,"Borner, K","Borner, K","Borner, Katy","Borner, Katy"
WOS:000242813600013,"Sanyal, S","Sanyal, S","Sanyal, Soma","Sanyal, Soma"
WOS:000242813600013,"Vespignani, A","Vespignani, A","Vespignani, Alessandro","Vespignani, Alessandro"
WOS:000248116200003,"Mane, KK","Mane, KK","Mane, Ketan K.","Mane, Ketan K."
WOS:000248116200003,"Borner, K","Borner, K","Boerner, Katy","Borner, Katy"
WOS:000244051800005,"Holloway, T","Holloway, T","Holloway, Todd","Holloway, Todd"
WOS:000244051800005,"Bozicevic, M","Bozicevic, M","Bozicevic, Miran","Bozicevic, Miran"
WOS:000244051800005,"Borner, K","Borner, K","Borner, Katy","Borner, Katy"
WOS:000250317700011,"Boyack, KW","Boyack, KW","Boyack, Kevin W.","Boyack, Kevin W."
WOS:000250317700011,"Borner, K","Borner, K","Boerner, Katy","Borner, Katy"
WOS:000250317700011,"Klavans, R","Klavans, R","Klavans, Richard","Klavans, Richard"
WOS:000250317700050,"LaRowe, G","LaRowe, G","LaRowe, Gavin","LaRowe, Gavin"
WOS:000250317700050,"Ambre, S","Ambre, S","Ambre, Sumeet","Ambre, Sumeet"
WOS:000250317700050,"Burgoon, J","Burgoon, J","Burgoon, John","Burgoon, John"
WOS:000250317700050,"Ke, W","Ke, W","Ke, Weimao","Ke, Weimao"
WOS:000250317700050,"Borner, K","Borner, K","Boerner, Katy","Borner, Katy"
WOS:000239300600007,"Borner, K","Borner, K","Borner, Katy","Borner, Katy"
WOS:000239300600007,"Penumarthy, S","Penumarthy, S","Penumarthy, Shashikant","Penumarthy, Shashikant"
WOS:000239300600007,"Meiss, M","Meiss, M","Meiss, Mark","Meiss, Mark"
WOS:000239300600007,"Ke, WM","Ke, WM","Ke, Weimao","Ke, Weimao"
WOS:000239752200003,"Janssen, MA","Janssen, MA","Janssen, Marco A.","Janssen, Marco A."
WOS:000239752200003,"Schoon, ML","Schoon, ML","Schoon, Michael L.","Schoon, Michael L."
WOS:000239752200003,"Ke, WM","Ke, WM","Ke, Weimao","Ke, Weimao"
WOS:000239752200003,"Borner, K","Borner, K","Borner, Katy","Borner, Katy"
WOS:000239814800037,"Murray, C","Murray, C","Murray, Colin","Murray, Colin"
WOS:000239814800037,"Ke, WM","Ke, WM","Ke, Weimao","Ke, Weimao"
WOS:000239814800037,"Borner, K","Borner, K","Borner, Katy","Borner, Katy"
WOS:000245626300011,"Herr, BW","Herr, BW","Herr, Bruce W.","Herr, Bruce W."
WOS:000245626300011,"Huang, WX","Huang, WX","Huang, Weixua","Huang, Weixua"
WOS:000245626300011,"Penumarthy, S","Penumarthy, S","Penumarthy, Shashikant","Penumarthy, Shashikant"
WOS:000245626300011,"Borner, K","Borner, K","Borner, Katy","Borner, Katy"
WOS:000237098700033,"Mane, KK","Mane, KK","Mane, Ketan K.","Mane, Ketan K."
WOS:000237098700033,"Borner, K","Borner, K","Borner, Katy","Borner, Katy"
WOS:000233426001331,"Ragg, S","Ragg, S","Ragg, S","Ragg, S"
WOS:000233426001331,"Rosenman, MB","Rosenman, MB","Rosenman, MB","Rosenman, MB"
WOS:000233426001331,"Doucette, EM","Doucette, EM","Doucette, EM","Doucette, EM"
WOS:000233426001331,"Yan, Z","Yan, Z","Yan, Z","Yan, Z"
WOS:000233426001331,"Haydon, JC","Haydon, JC","Haydon, JC","Haydon, JC"
WOS:000233426001331,"Paine, JH","Paine, JH","Paine, JH","Paine, JH"
WOS:000233426001331,"Lee, ND","Lee, ND","Lee, ND","Lee, ND"
WOS:000233426001331,"Vik, T","Vik, T","Vik, T","Vik, T"
WOS:000233426001331,"Mane, K","Mane, K","Mane, K","Mane, K"
WOS:000233426001331,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000231158100006,"Boyack, KW","Boyack, KW","Boyack, KW","Boyack, KW"
WOS:000231158100006,"Klavans, R","Klavans, R","Klavans, R","Klavans, R"
WOS:000231158100006,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000230036400017,"Ord, TJ","Ord, TJ","Ord, TJ","Ord, TJ"
WOS:000230036400017,"Martins, EP","Martins, EP","Martins, EP","Martins, EP"
WOS:000230036400017,"Thakur, S","Thakur, S","Thakur, S","Thakur, S"
WOS:000230036400017,"Mane, KK","Mane, KK","Mane, KK","Mane, KK"
WOS:000230036400017,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000228469000006,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000228469000006,"Dall'Asta, L","Dall'Asta, L","Dall'Asta, L","Dall'Asta, L"
WOS:000228469000006,"Ke, WM","Ke, WM","Ke, WM","Ke, WM"
WOS:000228469000006,"Vespignani, A","Vespignani, A","Vespignani, A","Vespignani, A"
WOS:000228559100001,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000228559100001,"Navarro-Prieto, R","Navarro-Prieto, R","Navarro-Prieto, R","Navarro-Prieto, R"
WOS:000228559100007,"Chen, CM","Chen, CM","Chen, CM","Chen, CM"
WOS:000228559100007,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000234379200002,"Fletcher, GHL","Fletcher, GHL","Fletcher, GHL","Fletcher, GHL"
WOS:000234379200002,"Sheth, HA","Sheth, HA","Sheth, HA","Sheth, HA"
WOS:000234379200002,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000232263300012,"Mahoui, M","Mahoui, M","Mahoui, M","Mahoui, M"
WOS:000232263300012,"Kulkarni, H","Kulkarni, H","Kulkarni, H","Kulkarni, H"
WOS:000232263300012,"Li, NH","Li, NH","Li, NH","Li, NH"
WOS:000232263300012,"Ben-Miled, Z","Ben-Miled, Z","Ben-Miled, Z","Ben-Miled, Z"
WOS:000232263300012,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000228825300019,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000228825300019,"Penumarthy, S","Penumarthy, S","Penumarthy, S","Penumarthy, S"
WOS:000228825300019,"DeVarco, BJ","DeVarco, BJ","DeVarco, BJ","DeVarco, BJ"
WOS:000228825300019,"Kerney, C","Kerney, C","Kerney, C","Kerney, C"
WOS:000232759800076,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000232759800076,"Penumarthy, S","Penumarthy, S","Penumarthy, S","Penumarthy, S"
WOS:000220823000001,"Shiffrin, RM","Shiffrin, RM","Shiffrin, RM","Shiffrin, RM"
WOS:000220823000001,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000220823000014,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000220823000014,"Maru, JT","Maru, JT","Maru, JT","Maru, JT"
WOS:000220823000014,"Goldstone, RL","Goldstone, RL","Goldstone, RL","Goldstone, RL"
WOS:000220823000017,"Mane, KK","Mane, KK","Mane, KK","Mane, KK"
WOS:000220823000017,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000222769900003,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000222769900003,"Lee, GJ","Lee, GJ","Lee, GJ","Lee, GJ"
WOS:000222769900003,"Penumarthy, S","Penumarthy, S","Penumarthy, S","Penumarthy, S"
WOS:000222769900003,"Jones, RJ","Jones, RJ","Jones, RJ","Jones, RJ"
WOS:000222769900031,"Thakur, S","Thakur, S","Thakur, S","Thakur, S"
WOS:000222769900031,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000222769900031,"Mane, K","Mane, K","Mane, K","Mane, K"
WOS:000222769900031,"Martins, E","Martins, E","Martins, E","Martins, E"
WOS:000222769900031,"Ord, T","Ord, T","Ord, T","Ord, T"
WOS:000181238300011,"Boyack, KW","Boyack, KW","Boyack, KW","Boyack, KW"
WOS:000181238300011,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000183728000086,"Mostafa, J","Mostafa, J","Mostafa, J","Mostafa, J"
WOS:000183728000086,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000179918000006,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000179918000006,"Chen, CM","Chen, CM","Chen, CM","Chen, CM"
WOS:000179918000006,"Boyack, KW","Boyack, KW","Boyack, KW","Boyack, KW"
WOS:000180277800068,"Rasmussen, E","Rasmussen, E","Rasmussen, E","Rasmussen, E"
WOS:000180277800068,"Atkins, HB","Atkins, HB","Atkins, HB","Atkins, HB"
WOS:000180277800068,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000180277800068,"McCain, KW","McCain, KW","McCain, KW","McCain, KW"
WOS:000180137200020,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000177323000004,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000177323000004,"Hazlewood, WR","Hazlewood, WR","Hazlewood, WR","Hazlewood, WR"
WOS:000177323000004,"Lin, SM","Lin, SM","Lin, SM","Lin, SM"
WOS:000181620100001,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000181620100001,"Chen, CM","Chen, CM","Chen, CM","Chen, CM"
WOS:000181620100017,"Chen, CM","Chen, CM","Chen, CM","Chen, CM"
WOS:000181620100017,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000176709300023,"Feng, Y","Feng, Y","Feng, Y","Feng, Y"
WOS:000176709300023,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000170725100001,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000171392800018,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000171392800018,"Lin, YC","Lin, YC","Lin, YC","Lin, YC"
WOS:000171392800036,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000171392800036,"Zhou, YZ","Zhou, YZ","Zhou, YZ","Zhou, YZ"
WOS:000089401000013,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000089401000013,"Dillon, A","Dillon, A","Dillon, A","Dillon, A"
WOS:000089401000013,"Dolinsky, M","Dolinsky, M","Dolinsky, M","Dolinsky, M"
WOS:000089401000028,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000086471500023,"Borner, K","Borner, K","Borner, K","Borner, Katy"
WOS:000475455700013,"Stein, KF","Stein, KF","Stein, Karen F.","Stein, Karen F."
WOS:000475455700013,"Trabold, N","Trabold, N","Trabold, Nicole","Trabold, Nicole"
WOS:000475455700013,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000455847200004,"Kennedy, RE","Kennedy, RE","Kennedy, Richard E.","Kennedy, Richard E."
WOS:000455847200004,"Williams, CP","Williams, CP","Williams, Courtney P.","Williams, Courtney P."
WOS:000455847200004,"Sawyer, P","Sawyer, P","Sawyer, Patricia","Sawyer, Patricia"
WOS:000455847200004,"Lo, AX","Lo, AX","Lo, Alexander X.","Lo, Alexander X."
WOS:000455847200004,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000455847200004,"Nassel, A","Nassel, A","Nassel, Ariann","Nassel, Ariann"
WOS:000455847200004,"Brown, CJ","Brown, CJ","Brown, Cynthia J.","Brown, Cynthia J."
WOS:000467076100012,"Marcu, G","Marcu, G","Marcu, Gabriela","Marcu, Gabriela"
WOS:000467076100012,"Connelly, KH","Connelly, KH","Connelly, Kay H.","Connelly, Kay H"
WOS:000467076100012,"Caro, K","Caro, K","Caro, Karina","Caro, Karina"
WOS:000467076100012,"Brewer, R","Brewer, R","Brewer, Robin","Brewer, Robin"
WOS:000467076100012,"Maestre, JF","Maestre, JF","Maestre, Juan Fernando","Maestre, Juan Fernando"
WOS:000467076100012,"Harrington, CN","Harrington, CN","Harrington, Christina N.","Harrington, Christina N."
WOS:000455775700051,"Ongwere, T","Ongwere, T","Ongwere, Tom","Ongwere, Tom"
WOS:000455775700051,"Cantor, G","Cantor, G","Cantor, Gabrielle","Cantor, Gabrielle"
WOS:000455775700051,"Martin, SR","Martin, SR","Martin, Sergio Ramirez","Martin, Sergio Ramirez"
WOS:000455775700051,"Shih, PC","Shih, PC","Shih, Patrick C.","Shih, Patrick C."
WOS:000455775700051,"Clawson, J","Clawson, J","Clawson, James","Clawson, James"
WOS:000455775700051,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000393810200005,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000393810200005,"Mayora, O","Mayora, O","Mayora, Oscar","Mayora, Oscar"
WOS:000393810200005,"Favela, J","Favela, J","Favela, Jesus","Favela, Jesus"
WOS:000393810200005,"Jacobs, M","Jacobs, M","Jacobs, Maia","Jacobs, Maia"
WOS:000393810200005,"Matic, A","Matic, A","Matic, Aleksandar","Matic, Aleksandar"
WOS:000393810200005,"Nugent, C","Nugent, C","Nugent, Chris","Nugent, Chris"
WOS:000393810200005,"Wagner, S","Wagner, S","Wagner, Stefan","Wagner, Stefan"
WOS:000526998300053,"Stein, K","Stein, K","Stein, Karen","Stein, Karen"
WOS:000526998300053,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000526998300053,"Lee, CK","Lee, CK","Lee, Chia-Kuei","Lee, Chia-Kuei"
WOS:000389604100023,"MacLeod, H","MacLeod, H","MacLeod, Haley","MacLeod, Haley"
WOS:000389604100023,"Yang, S","Yang, S","Yang, Shuo","Yang, Shuo"
WOS:000389604100023,"Oakes, K","Oakes, K","Oakes, Kim","Oakes, Kim"
WOS:000389604100023,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000389604100023,"Natarajan, S","Natarajan, S","Natarajan, Sriraam","Natarajan, Sriraam"
WOS:000353830400005,"Lin, Q","Lin, Q","Lin, Qiang","Lin, Qiang"
WOS:000353830400005,"Zhang, DQ","Zhang, DQ","Zhang, Daqing","Zhang, Daqing"
WOS:000353830400005,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000353830400005,"Ni, HB","Ni, HB","Ni, Hongbo","Ni, Hongbo"
WOS:000353830400005,"Yu, ZW","Yu, ZW","Yu, Zhiwen","Yu, Zhiwen"
WOS:000353830400005,"Zhou, XS","Zhou, XS","Zhou, Xingshe","Zhou, Xingshe"
WOS:000348445900009,"Campbell, B","Campbell, B","Campbell, Brianne","Campbell, Brianne"
WOS:000348445900009,"Caine, K","Caine, K","Caine, Kelly","Caine, Kelly"
WOS:000348445900009,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000348445900009,"Doub, T","Doub, T","Doub, Tom","Doub, Tom"
WOS:000348445900009,"Bragg, A","Bragg, A","Bragg, April","Bragg, April"
WOS:000379199200018,"White, G","White, G","White, Ginger","White, Ginger"
WOS:000379199200018,"Singh, T","Singh, T","Singh, Tanya","Singh, Tanya"
WOS:000379199200018,"Caine, K","Caine, K","Caine, Kelly","Caine, Kelly"
WOS:000379199200018,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000412395503061,"Ahmed, T","Ahmed, T","Ahmed, Tousif","Ahmed, Tousif"
WOS:000412395503061,"Hoyle, R","Hoyle, R","Hoyle, Roberto","Hoyle, Roberto"
WOS:000412395503061,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000412395503061,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000412395503061,"Kapadia, A","Kapadia, A","Kapadia, Apu","Kapadia, Apu"
WOS:000343279100005,"Lin, Q","Lin, Q","Lin, Qiang","Lin, Qiang"
WOS:000343279100005,"Zhang, DQ","Zhang, DQ","Zhang, Daqing","Zhang, Daqing"
WOS:000343279100005,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000343279100005,"Zhou, XS","Zhou, XS","Zhou, Xingshe","Zhou, Xingshe"
WOS:000343279100005,"Ni, HB","Ni, HB","Ni, Hongbo","Ni, Hongbo"
WOS:000331068500007,"Garg, V","Garg, V","Garg, Vaibhav","Garg, Vaibhav"
WOS:000331068500007,"Camp, LJ","Camp, LJ","Camp, L. Jean","Camp, L. Jean"
WOS:000331068500007,"Lorenzen-Huber, L","Lorenzen-Huber, L","Lorenzen-Huber, Lesa","Lorenzen-Huber, Lesa"
WOS:000331068500007,"Shankar, K","Shankar, K","Shankar, Kalpana","Shankar, Kalpana"
WOS:000331068500007,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000334983200013,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000334983200013,"Laghari, KUR","Laghari, KUR","Laghari, Khalil Ur Rehman","Laghari, Khalil Ur Rehman"
WOS:000334983200013,"Mokhtari, M","Mokhtari, M","Mokhtari, Mounir","Mokhtari, Mounir"
WOS:000334983200013,"Falk, TH","Falk, TH","Falk, Tiago H.","Falk, Tiago H."
WOS:000320077000001,"Huber, LL","Huber, LL","Huber, Lesa Lorenzen","Huber, Lesa Lorenzen"
WOS:000320077000001,"Shankar, K","Shankar, K","Shankar, Kalpana","Shankar, Kalpana"
WOS:000320077000001,"Caine, K","Caine, K","Caine, Kelly","Caine, Kelly"
WOS:000320077000001,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000320077000001,"Camp, LJ","Camp, LJ","Camp, L. Jean","Camp, L. Jean"
WOS:000320077000001,"Walker, BA","Walker, BA","Walker, Beth Ann","Walker, Beth Ann"
WOS:000320077000001,"Borrero, L","Borrero, L","Borrero, Lisa","Borrero, Lisa"
WOS:000321960900003,"Kutz, D","Kutz, D","Kutz, Daniel","Kutz, Daniel"
WOS:000321960900003,"Shankar, K","Shankar, K","Shankar, Kalpana","Shankar, Kalpana"
WOS:000321960900003,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000326842700025,"Toscos, T","Toscos, T","Toscos, Tammy","Toscos, Tammy"
WOS:000326842700025,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000326842700025,"Rogers, Y","Rogers, Y","Rogers, Yvonne","Rogers, Yvonne"
WOS:000309635600008,"Shankar, K","Shankar, K","Shankar, Kalpana","Shankar, Kalpana"
WOS:000309635600008,"Camp, LJ","Camp, LJ","Camp, L. Jean","Camp, L. Jean"
WOS:000309635600008,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000309635600008,"Huber, L","Huber, L","Huber, Lesa","Huber, Lesa"
WOS:000309297000002,"McGraw, G","McGraw, G","McGraw, Gary","McGraw, Gary"
WOS:000309297000002,"Bullet, S","Bullet, S","Bullet, Silver","Bullet, Silver"
WOS:000309297000002,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000302637000006,"Laghari, KUR","Laghari, KUR","Laghari, Khalil Ur Rehman","Laghari, Khalil Ur Rehman"
WOS:000302637000006,"Crespi, N","Crespi, N","Crespi, Noel","Crespi, Noel"
WOS:000302637000006,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000494987600114,"White, G","White, G","White, Ginger","White, Ginger"
WOS:000494987600114,"Connelly, KH","Connelly, KH","Connelly, Katherine H.","Connelly, Kay H"
WOS:000494987600114,"Caine, KE","Caine, KE","Caine, Kelly E.","Caine, Kelly E."
WOS:000303602000084,"Huber, LL","Huber, LL","Huber, L. Lorenzen","Huber, L. Lorenzen"
WOS:000303602000084,"Borrero, L","Borrero, L","Borrero, L.","Borrero, L."
WOS:000303602000084,"Walker, B","Walker, B","Walker, B.","Walker, B."
WOS:000303602000084,"Shankar, K","Shankar, K","Shankar, K.","Shankar, K."
WOS:000303602000084,"Caine, K","Caine, K","Caine, K.","Caine, K."
WOS:000303602000084,"Connelly, K","Connelly, KH","Connelly, K.","Connelly, Kay H"
WOS:000303602000084,"Camp, J","Camp, J","Camp, J.","Camp, J."
WOS:000297856600045,"Caine, KE","Caine, KE","Caine, Kelly E.","Caine, Kelly E."
WOS:000297856600045,"Zimmerman, CY","Zimmerman, CY","Zimmerman, Celine Y.","Zimmerman, Celine Y."
WOS:000297856600045,"Schall-Zimmerman, Z","Schall-Zimmerman, Z","Schall-Zimmerman, Zachary","Schall-Zimmerman, Zachary"
WOS:000297856600045,"Hazlewood, WR","Hazlewood, WR","Hazlewood, William R.","Hazlewood, William R."
WOS:000297856600045,"Camp, LJ","Camp, LJ","Camp, L. Jean","Camp, L. Jean"
WOS:000297856600045,"Connelly, KH","Connelly, KH","Connelly, Katherine H.","Connelly, Kay H"
WOS:000297856600045,"Huber, LL","Huber, LL","Huber, Lesa L.","Huber, Lesa L."
WOS:000297856600045,"Shankar, K","Shankar, K","Shankar, Kalpana","Shankar, Kalpana"
WOS:000395171600103,"Hazlewood, WR","Hazlewood, WR","Hazlewood, William R.","Hazlewood, William R."
WOS:000395171600103,"Stolterman, E","Stolterman, E","Stolterman, Erik","Stolterman, Erik"
WOS:000395171600103,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000286006703422,"Huber, LL","Huber, LL","Huber, L. Lorenzen","Huber, L. Lorenzen"
WOS:000286006703422,"Camp, J","Camp, J","Camp, J.","Camp, J."
WOS:000286006703422,"Connelly, K","Connelly, KH","Connelly, K.","Connelly, Kay H"
WOS:000286006703422,"Shankar, K","Shankar, K","Shankar, K.","Shankar, K."
WOS:000286006703422,"Caine, K","Caine, K","Caine, K.","Caine, K."
WOS:000286006703422,"Hazlewood, W","Hazlewood, W","Hazlewood, W.","Hazlewood, W."
WOS:000286006703422,"Zimmerman, Z","Zimmerman, Z","Zimmerman, Z.","Zimmerman, Z."
WOS:000274437600003,"Rogers, Y","Rogers, Y","Rogers, Yvonne","Rogers, Yvonne"
WOS:000274437600003,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000274437600003,"Hazlewood, W","Hazlewood, W","Hazlewood, William","Hazlewood, William"
WOS:000274437600003,"Tedesco, L","Tedesco, L","Tedesco, Lenore","Tedesco, Lenore"
WOS:000270899000096,"Khalil, A","Khalil, A","Khalil, Ashraf","Khalil, Ashraf"
WOS:000270899000096,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000263869700051,"Toscos, T","Toscos, T","Toscos, Tammy","Toscos, Tammy"
WOS:000263869700051,"Faber, A","Faber, A","Faber, Anne","Faber, Anne"
WOS:000263869700051,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
